mun,mun_code,year,r.median
BARILE,76011,2020,13841.24087591241
BARILE,76011,2021,14355.93220338983
BARILE,76011,2022,15130.693069306932
BARISCIANO,66009,2001,9239.766081871345
BARISCIANO,66009,2004,9928.057553956834
BARISCIANO,66009,2011,13615.023474178404
BARISCIANO,66009,2015,14655.172413793105
BARISCIANO,66009,2019,16174.757281553397
BARISCIANO,66009,2020,15977.15736040609
BARISCIANO,66009,2021,16910.09852216749
BARISCIANO,66009,2022,17750
BARLASSINA,15013,2001,14730.728616684266
BARLASSINA,15013,2004,16180.21518230723
BARLASSINA,108005,2011,18900.336889387985
BARLASSINA,108005,2015,19612.166172106827
BARLASSINA,108005,2019,20432.218309859156
BARLASSINA,108005,2020,19892.899761336514
BARLASSINA,108005,2021,20634.707287933095
BARLASSINA,108005,2022,21496.598639455784
BARLETTA,72007,2001,9450.93222727822
BARLETTA,72007,2004,10466.575231128721
BARLETTA,110002,2011,11219.631548647092
BARLETTA,110002,2015,11687.636761487964
BARLETTA,110002,2019,12272.589079411408
BARLETTA,110002,2020,12141.608391608394
BARLETTA,110002,2021,12915.941848906561
BARLETTA,110002,2022,13699.626865671642
BARNI,13015,2001,11948.051948051949
BARNI,13015,2004,13798.701298701297
BARNI,13015,2011,15990.683229813663
BARNI,13015,2015,16384.615384615383
BARNI,13015,2019,17902.777777777777
BARNI,13015,2020,18019.607843137255
BARNI,13015,2021,17967.105263157893
BARNI,13015,2022,18006.666666666664
BAROLO,4013,2001,11189.320388349515
BAROLO,4013,2004,12617.924528301888
BAROLO,4013,2011,15203.703703703704
BAROLO,4013,2015,17622.093023255817
BAROLO,4013,2019,18613.372093023256
BAROLO,4013,2020,17436.241610738256
BAROLO,4013,2021,19175.182481751828
BAROLO,4013,2022,20384.615384615383
BARONE CANAVESE,1023,2001,12853.773584905659
BARONE CANAVESE,1023,2004,13762.376237623765
BARONE CANAVESE,1023,2011,17357.14285714286
BARONE CANAVESE,1023,2015,17676.666666666664
BARONE CANAVESE,1023,2019,18521.341463414636
BARONE CANAVESE,1023,2020,18379.08496732026
BARONE CANAVESE,1023,2021,19080.645161290322
BARONE CANAVESE,1023,2022,19825.8064516129
BARONISSI,65013,2001,11238.628411476557
BARONISSI,65013,2004,12009.771986970685
BARONISSI,65013,2011,13799.386920980927
BARONISSI,65013,2015,14080.981182795698
BARONISSI,65013,2019,14647.862648913804
BARONISSI,65013,2020,14634.450784593439
BARONISSI,65013,2021,15575.704905368868
BARONISSI,65013,2022,16573.170731707316
BARRAFRANCA,86004,2001,6851.5133048953885
BARRAFRANCA,86004,2004,7327.076106916956
BARRAFRANCA,86004,2011,8746.170162620787
BARRAFRANCA,86004,2015,9583.445310400431
BARRAFRANCA,86004,2019,10231.170768083519
BARRAFRANCA,86004,2020,10710.641399416909
BARRAFRANCA,86004,2021,11255.656108597286
BARRAFRANCA,86004,2022,11686.002994011977
BARRALI,92005,2001,8482.142857142859
BARRALI,92005,2004,9504.504504504504
BARRALI,92005,2011,10812.5
BARRALI,92005,2015,12197.580645161292
BARRALI,111004,2019,12895.833333333334
BARRALI,111004,2020,13977.272727272728
BARRALI,111004,2021,13925.233644859813
BARRALI,111004,2022,15245.934959349594
BARREA,66010,2001,8806.228373702423
BARREA,66010,2004,9545.454545454544
BARREA,66010,2011,11485.849056603774
BARREA,66010,2015,11250
BARREA,66010,2019,11904.761904761906
BARREA,66010,2020,12017.045454545456
BARREA,66010,2021,12559.52380952381
BARREA,66010,2022,12716.04938271605
BARUMINI,92006,2001,8640
BARUMINI,92006,2004,8866.396761133603
BARUMINI,106002,2011,11798.561151079137
BARUMINI,106002,2015,12854.938271604939
BARUMINI,111005,2019,13950
BARUMINI,111005,2020,13709.677419354837
BARUMINI,111005,2021,14846.938775510203
BARUMINI,111005,2022,15418.250950570342
BARZAGO,97005,2001,15231.017770597738
BARZAGO,97005,2004,16685.734463276836
BARZAGO,97005,2011,19023.28767123288
BARZAGO,97005,2015,20080.95238095238
BARZAGO,97005,2019,20811.48867313916
BARZAGO,97005,2020,20423.846153846152
BARZAGO,97005,2021,21158.94568690096
BARZAGO,97005,2022,22091.609589041098
BARZANA,16021,2001,14470.588235294117
BARZANA,16021,2004,17162.5
BARZANA,16021,2011,18821.28514056225
BARZANA,16021,2015,20206.82302771855
BARZANA,16021,2019,20511.133603238864
BARZANA,16021,2020,19902.17391304348
BARZANA,16021,2021,21009.25925925926
BARZANA,16021,2022,21830.83511777302
BARZANO,97006,2001,15451.714801444043
BARZANO,97006,2004,17637.706342311034
BARZANO,97006,2011,19358.72894333844
BARZANO,97006,2015,20739.130434782608
BARZANO,97006,2019,21307.539682539682
BARZANO,97006,2020,20975.416336241076
BARZANO,97006,2021,21585.526315789473
BARZANO,97006,2022,22476.130653266333
BARZIO,97007,2001,13232.044198895026
BARZIO,97007,2004,15187.713310580204
BARZIO,97007,2011,17189.814814814818
BARZIO,97007,2015,18169.781931464175
BARZIO,97007,2019,18642.857142857145
BARZIO,97007,2020,18509.86842105263
BARZIO,97007,2021,18876.73611111111
BARZIO,97007,2022,19816.993464052288
BASALUZZO,6012,2001,13454.063604240284
BASALUZZO,6012,2004,15158.959537572255
BASALUZZO,6012,2011,17641.880341880344
BASALUZZO,6012,2015,19143.4034416826
BASALUZZO,6012,2019,20543.222003929273
BASALUZZO,6012,2020,20236.08445297505
BASALUZZO,6012,2021,21122.222222222223
BASALUZZO,6012,2022,22174.41860465116
BASCAPE,18009,2001,13632.286995515695
BASCAPE,18009,2004,15595.717884130983
BASCAPE,18009,2011,17975.21551724138
BASCAPE,18009,2015,18885.209713024284
BASCAPE,18009,2019,19483.1013916501
BASCAPE,18009,2020,19566.252587991716
BASCAPE,18009,2021,19796.095444685467
BASCAPE,18009,2022,20743.36283185841
BASCHI,55007,2001,8812.384473197782
BASCHI,55007,2004,9949.8997995992
BASCHI,55007,2011,13075.060532687652
BASCHI,55007,2015,13500
BASCHI,55007,2019,15282.284768211919
BASCHI,55007,2020,15286.95652173913
BASCHI,55007,2021,15666.943521594687
BASCHI,55007,2022,16129.62962962963
BASCIANO,67005,2001,9962.962962962964
BASCIANO,67005,2004,10786.290322580644
BASCIANO,67005,2011,12369.077306733168
BASCIANO,67005,2015,13554.313099041534
BASCIANO,67005,2019,15106.890459363958
BASCIANO,67005,2020,15527.397260273972
BASCIANO,67005,2021,15902.417962003456
BASCIANO,67005,2022,16930.46357615894
BASELGA DI PINE,22009,2001,12564.102564102564
BASELGA DI PINE,22009,2004,14207.119741100323
BASELGA DI PINE,22009,2011,16895.131086142323
BASELGA DI PINE,22009,2015,17741.863905325445
BASELGA DI PINE,22009,2019,18752.412769116556
BASELGA DI PINE,22009,2020,19051.5873015873
BASELGA DI PINE,22009,2021,19634.785819793207
BASELGA DI PINE,22009,2022,20410.170749814402
BASELICE,62007,2001,6299.559471365639
BASELICE,62007,2004,6726.235741444866
BASELICE,62007,2011,7638.510445049954
BASELICE,62007,2015,8231.083844580777
BASELICE,62007,2019,8668.941979522184
BASELICE,62007,2020,8924.278846153846
BASELICE,62007,2021,9125.452352231603
BASELICE,62007,2022,9619.77186311787
BASIANO,15014,2001,16299.48914431673
BASIANO,15014,2004,18428.25112107623
BASIANO,15014,2011,20332.608695652176
BASIANO,15014,2015,21171.47613762486
BASIANO,15014,2019,21260.36866359447
BASIANO,15014,2020,21088.628762541804
BASIANO,15014,2021,21825.67264573991
BASIANO,15014,2022,22594.064949608062
BASICO,83006,2001,6357.466063348416
BASICO,83006,2004,6710.21377672209
BASICO,83006,2011,8089.700996677741
BASICO,83006,2015,9282.407407407407
BASICO,83006,2019,10148.809523809523
BASICO,83006,2020,9811.827956989247
BASICO,83006,2021,10565.47619047619
BASICO,83006,2022,10500
BASIGLIO,15015,2001,23372.987477638642
BASIGLIO,15015,2004,23749.294449670742
BASIGLIO,15015,2011,27031.835205992506
BASIGLIO,15015,2015,28355.742296918765
BASIGLIO,15015,2019,30164.797507788167
BASIGLIO,15015,2020,29484.06628425749
BASIGLIO,15015,2021,31085.82089552239
BASIGLIO,15015,2022,32693.655589123868
BASILIANO,30009,2001,12229.4887039239
BASILIANO,30009,2004,13548.488664987406
BASILIANO,30009,2011,16984.45945945946
BASILIANO,30009,2015,18075.526506899056
BASILIANO,30009,2019,19091.011235955055
BASILIANO,30009,2020,19065.925925925927
BASILIANO,30009,2021,19428.624535315983
BASILIANO,30009,2022,20221.044663133987
BASSANO BRESCIANO,17013,2001,12770.061728395061
BASSANO BRESCIANO,17013,2004,14146.551724137931
BASSANO BRESCIANO,17013,2011,17663.249211356466
BASSANO BRESCIANO,17013,2015,18505.494505494506
BASSANO BRESCIANO,17013,2019,19528.4178187404
BASSANO BRESCIANO,17013,2020,19254.09836065574
BASSANO BRESCIANO,17013,2021,20071.953010279
BASSANO BRESCIANO,17013,2022,20611.918604651164
BASSANO DEL GRAPPA,24012,2001,13394.089408940894
BASSANO DEL GRAPPA,24012,2004,14664.255319148935
BASSANO DEL GRAPPA,24012,2011,17391.209661453177
BASSANO DEL GRAPPA,24012,2015,18489.25929678792
BASSANO DEL GRAPPA,24012,2019,19485.31011969532
BASSANO DEL GRAPPA,24012,2020,19198.456449834623
BASSANO DEL GRAPPA,24012,2021,19988.764601069095
BASSANO DEL GRAPPA,24012,2022,20797.223054639897
BASSANO IN TEVERINA,56006,2001,9224.137931034484
BASSANO IN TEVERINA,56006,2004,11013.513513513513
BASSANO IN TEVERINA,56006,2011,13003.14465408805
BASSANO IN TEVERINA,56006,2015,13346.153846153848
BASSANO IN TEVERINA,56006,2019,14890.510948905108
BASSANO IN TEVERINA,56006,2020,14375
BASSANO IN TEVERINA,56006,2021,15734.91379310345
BASSANO IN TEVERINA,56006,2022,17208.835341365462
BASSANO ROMANO,56005,2001,11615.384615384613
BASSANO ROMANO,56005,2004,12929.769392033542
BASSANO ROMANO,56005,2011,14657.894736842107
BASSANO ROMANO,56005,2015,15796.728971962617
BASSANO ROMANO,56005,2019,16625.744934445767
BASSANO ROMANO,56005,2020,16481.549815498154
BASSANO ROMANO,56005,2021,16996.39423076923
BASSANO ROMANO,56005,2022,17965.437788018433
BASSIANO,59002,2001,9069.34306569343
BASSIANO,59002,2004,10071.770334928231
BASSIANO,59002,2011,12091.836734693878
BASSIANO,59002,2015,13000
BASSIANO,59002,2019,13622.15909090909
BASSIANO,59002,2020,13662.790697674418
BASSIANO,59002,2021,14503.012048192773
BASSIANO,59002,2022,15016.975308641975
BASSIGNANA,6013,2001,11139.344262295082
BASSIGNANA,6013,2004,12785.977859778597
BASSIGNANA,6013,2011,14473.14049586777
BASSIGNANA,6013,2015,15634.085213032582
BASSIGNANA,6013,2019,17212.941176470587
BASSIGNANA,6013,2020,16613.849765258215
BASSIGNANA,6013,2021,17545.348837209305
BASSIGNANA,6013,2022,19105.99078341014
BASTIA MONDOVI,4014,2001,10558.252427184467
BASTIA MONDOVI,4014,2004,12078.31325301205
BASTIA MONDOVI,4014,2011,15210.191082802548
BASTIA MONDOVI,4014,2015,14841.772151898735
BASTIA MONDOVI,4014,2019,16142.857142857143
BASTIA MONDOVI,4014,2020,15230.769230769232
BASTIA MONDOVI,4014,2021,16601.265822784808
BASTIA MONDOVI,4014,2022,16879.74683544304
BASTIA UMBRA,54002,2001,12233.214401556925
BASTIA UMBRA,54002,2004,12963.341724354941
BASTIA UMBRA,54002,2011,15905.906089508437
BASTIA UMBRA,54002,2015,16871.028037383177
BASTIA UMBRA,54002,2019,17809.193724917914
BASTIA UMBRA,54002,2020,17573.214285714286
BASTIA UMBRA,54002,2021,17737.037708484408
BASTIA UMBRA,54002,2022,18450.485436893206
BASTIDA DE DOSSI,18010,2001,9539.473684210525
BASTIDA DE DOSSI,18010,2004,12058.823529411766
BASTIDA DE DOSSI,18010,2011,14107.142857142857
BASTIDA PANCARANA,18011,2001,13525.280898876405
BASTIDA PANCARANA,18011,2004,14939.393939393938
BASTIDA PANCARANA,18011,2011,17625.435540069688
BASTIDA PANCARANA,18011,2015,18356.299212598424
BASTIDA PANCARANA,18011,2019,19847.122302158274
BASTIDA PANCARANA,18011,2020,19762.681159420288
BASTIDA PANCARANA,18011,2021,20114.035087719298
BASTIDA PANCARANA,18011,2022,20753.54609929078
BASTIGLIA,36001,2001,14181.494661921708
BASTIGLIA,36001,2004,15624.113475177306
BASTIGLIA,36001,2011,18295.937211449676
BASTIGLIA,36001,2015,19956.273764258556
BASTIGLIA,36001,2019,20434.82224247949
BASTIGLIA,36001,2020,20288.46153846154
BASTIGLIA,36001,2021,20910.746812386158
BASTIGLIA,36001,2022,21447.754353803848
BATTAGLIA TERME,28011,2001,14176.356589147286
BATTAGLIA TERME,28011,2004,15757.377049180328
BATTAGLIA TERME,28011,2011,18261.18760757315
BATTAGLIA TERME,28011,2015,19103.416435826406
BATTAGLIA TERME,28011,2019,19139.473684210527
BATTAGLIA TERME,28011,2020,18526.315789473683
BATTAGLIA TERME,28011,2021,19095.41627689429
BATTAGLIA TERME,28011,2022,20126.0199456029
BATTIFOLLO,4015,2001,10468.75
BATTIFOLLO,4015,2004,11118.421052631578
BATTIFOLLO,4015,2011,13815.789473684212
BATTIFOLLO,4015,2015,14921.875000000002
BATTIFOLLO,4015,2019,15398.550724637682
BATTIFOLLO,4015,2020,16114.864864864865
BATTIFOLLO,4015,2021,17129.03225806452
BATTIFOLLO,4015,2022,16508.064516129034
BATTIPAGLIA,65014,2001,9613.192465420168
BATTIPAGLIA,65014,2004,10598.990523279768
BATTIPAGLIA,65014,2011,12493.180864456568
BATTIPAGLIA,65014,2015,12924.943682162606
BATTIPAGLIA,65014,2019,13668.850806451614
BATTIPAGLIA,65014,2020,13716.271884654992
BATTIPAGLIA,65014,2021,14318.275577557757
BATTIPAGLIA,65014,2022,15117.91730474732
BATTUDA,18012,2001,12661.290322580646
BATTUDA,18012,2004,13954.545454545456
BATTUDA,18012,2011,18585.44303797468
BATTUDA,18012,2015,19088.815789473683
BATTUDA,18012,2019,20100
BATTUDA,18012,2020,19714.285714285714
BATTUDA,18012,2021,20534.16149068323
BATTUDA,18012,2022,21443.786982248523
BAUCINA,82008,2001,6485.587583148558
BAUCINA,82008,2004,6647.429171038824
BAUCINA,82008,2011,8042.912873862159
BAUCINA,82008,2015,8328.6713286713275
BAUCINA,82008,2019,9113.300492610839
BAUCINA,82008,2020,9012.841091492777
BAUCINA,82008,2021,9766.031195840555
BAUCINA,82008,2022,10170.807453416148
BAULADU,95013,2001,8530.701754385964
BAULADU,95013,2004,9016.064257028112
BAULADU,95013,2011,11814.516129032258
BAULADU,95013,2015,11105.769230769232
BAULADU,95013,2019,12416.666666666666
BAULADU,95013,2020,12633.928571428572
BAULADU,95013,2021,13787.878787878788
BAULADU,95013,2022,14375
BAUNEI,91006,2001,7071.887784921098
BAUNEI,91006,2004,8587.188612099644
BAUNEI,91006,2019,13067.514677103718
BAUNEI,91006,2020,12542.735042735043
BAUNEI,91006,2021,12812.500000000002
BAUNEI,91006,2022,13964.8033126294
BAUNEI,105003,2011,11239.837398373984
BAUNEI,105003,2015,12047.325102880659
BAVENO,103008,2001,12673.91304347826
BAVENO,103008,2004,13949.228791773778
BAVENO,103008,2011,16861.867704280154
BAVENO,103008,2015,18212.312549329123
BAVENO,103008,2019,18720.459952418714
BAVENO,103008,2020,17637.11790393013
BAVENO,103008,2021,18722.41529105126
BAVENO,103008,2022,20005.770816158285
BAZZANO,37004,2001,14668.610816542947
BAZZANO,37004,2004,16057.692307692307
BAZZANO,37004,2011,18440.41313559322
BEDERO VALCUVIA,12010,2001,13712.121212121212
BEDERO VALCUVIA,12010,2004,15436.507936507936
BEDERO VALCUVIA,12010,2011,16364.341085271317
BEDERO VALCUVIA,12010,2015,17496.153846153844
BEDERO VALCUVIA,12010,2019,18707.407407407405
BEDERO VALCUVIA,12010,2020,17864.583333333332
BEDERO VALCUVIA,12010,2021,19052.631578947367
BEDERO VALCUVIA,12010,2022,19531.690140845072
BEDIZZOLE,17014,2001,12999.25484351714
BEDIZZOLE,17014,2004,14158.125915080527
BEDIZZOLE,17014,2011,16758.59164420485
BEDIZZOLE,17014,2015,17917.562724014337
BEDIZZOLE,17014,2019,18824.882471457353
BEDIZZOLE,17014,2020,18513.328890369878
BEDIZZOLE,17014,2021,19355.186579938378
BEDIZZOLE,17014,2022,20189.800742992233
BEDOLLO,22011,2001,11489.89898989899
BEDOLLO,22011,2004,12958.937198067633
BEDOLLO,22011,2011,16193.995381062356
BEDOLLO,22011,2015,17627.634660421543
BEDOLLO,22011,2019,18687.082405345212
BEDOLLO,22011,2020,19166.309012875536
BEDOLLO,22011,2021,19606.728538283063
BEDOLLO,22011,2022,20436.7816091954
BEDONIA,34003,2001,9469.519343493554
BEDONIA,34003,2004,10440.891472868218
BEDONIA,34003,2011,12775.142314990511
BEDONIA,34003,2015,14157.608695652172
BEDONIA,34003,2019,15687.5
BEDONIA,34003,2020,15356.35696821516
BEDONIA,34003,2021,16224.452554744526
BEDONIA,34003,2022,17037.794299876085
BEDULITA,16022,2001,11340.909090909092
BEDULITA,16022,2004,12908.653846153846
BEDULITA,16022,2011,15733.333333333332
BEDULITA,16022,2015,17087.349397590362
BEDULITA,16022,2019,18227.54491017964
BEDULITA,16022,2020,17750
BEDULITA,16022,2021,19323.699421965317
BEDULITA,16022,2022,20236.526946107784
BEE,103009,2001,12541.666666666666
BEE,103009,2004,14952.830188679245
BEE,103009,2011,17765.193370165747
BEE,103009,2015,17750
BEE,103009,2019,16741.007194244605
BEE,103009,2020,16886.861313868612
BEE,103009,2021,17087.591240875914
BEE,103009,2022,18137.32394366197
BEINASCO,1024,2001,15255.131362889982
BEINASCO,1024,2004,16304.017270508728
BEINASCO,1024,2011,18481.281358548822
BEINASCO,1024,2015,19575.69599674863
BEINASCO,1024,2019,20212.262200165424
BEINASCO,1024,2020,19902.68313458262
BEINASCO,1024,2021,20542.32578024797
BEINASCO,1024,2022,21266.480566888553
BEINETTE,4016,2001,12723.214285714286
BEINETTE,4016,2004,14724.409448818897
BEINETTE,4016,2011,17438.078703703704
BEINETTE,4016,2015,18731.470923603192
BEINETTE,4016,2019,19631.919905771494
BEINETTE,4016,2020,19469.135802469136
BEINETTE,4016,2021,20109.83981693364
BEINETTE,4016,2022,20893.779342723006
BELCASTRO,79009,2001,6419.354838709677
BELCASTRO,79009,2004,7039.660056657224
BELCASTRO,79009,2011,8240.072202166066
BELCASTRO,79009,2015,8684.210526315788
BELCASTRO,79009,2019,9618.226600985221
BELCASTRO,79009,2020,9473.684210526315
BELCASTRO,79009,2021,9796.1630695443655
BELCASTRO,79009,2022,10723.350253807106
BELFIORE,23007,2001,10662.442396313363
BELFIORE,23007,2004,11415.441176470587
BELFIORE,23007,2011,12997.512437810947
BELFIORE,23007,2015,14852.54691689008
BELFIORE,23007,2019,16732.968369829683
BELFIORE,23007,2020,16514.888337468983
BELFIORE,23007,2021,17093.943139678617
BELFIORE,23007,2022,18037.790697674416
BELFORTE ALLISAURO,41005,2001,9434.931506849316
BELFORTE ALLISAURO,41005,2004,10464.601769911505
BELFORTE ALLISAURO,41005,2011,12818.627450980393
BELFORTE ALLISAURO,41005,2015,13705.882352941178
BELFORTE ALLISAURO,41005,2019,15319.767441860464
BELFORTE ALLISAURO,41005,2020,15297.297297297298
BELFORTE ALLISAURO,41005,2021,16575.520833333332
BELFORTE ALLISAURO,41005,2022,17416.666666666664
BELFORTE DEL CHIENTI,43004,2001,10880.398671096345
BELFORTE DEL CHIENTI,43004,2004,12193.251533742332
BELFORTE DEL CHIENTI,43004,2011,15893.75
BELFORTE DEL CHIENTI,43004,2015,16813.318777292578
BELFORTE DEL CHIENTI,43004,2019,18475.3937007874
BELFORTE DEL CHIENTI,43004,2020,17732.33404710921
BELFORTE DEL CHIENTI,43004,2021,18729
BELFORTE DEL CHIENTI,43004,2022,19592.901878914403
BELFORTE MONFERRATO,6014,2001,13702.531645569621
BELFORTE MONFERRATO,6014,2004,16363.247863247863
BELFORTE MONFERRATO,6014,2011,18272.727272727272
BELFORTE MONFERRATO,6014,2015,19093.984962406015
BELFORTE MONFERRATO,6014,2019,20230.76923076923
BELFORTE MONFERRATO,6014,2020,19327.20588235294
BELFORTE MONFERRATO,6014,2021,19738.46153846154
BELFORTE MONFERRATO,6014,2022,20709.923664122136
BELGIOIOSO,18013,2001,13524.752475247526
BELGIOIOSO,18013,2004,14653.439153439153
BELGIOIOSO,18013,2011,17294.871794871797
BELGIOIOSO,18013,2015,18561.104582843713
BELGIOIOSO,18013,2019,19452.380952380954
BELGIOIOSO,18013,2020,19364.88717666483
BELGIOIOSO,18013,2021,19863.06256860593
BELGIOIOSO,18013,2022,20406.112334801765
BELGIRATE,103010,2001,13602.94117647059
BELGIRATE,103010,2004,15834.82142857143
BELGIRATE,103010,2011,17100
BELGIRATE,103010,2015,19101.694915254237
BELGIRATE,103010,2019,18683.962264150945
BELGIRATE,103010,2020,18103.9603960396
BELGIRATE,103010,2021,19021.505376344085
BELGIRATE,103010,2022,19766.666666666668
BELLA,76012,2001,7431.818181818183
BELLA,76012,2004,7746.539792387542
BELLA,76012,2011,9483.333333333334
BELLA,76012,2015,10320.3125
BELLA,76012,2019,11038.851351351352
BELLA,76012,2020,11290.050590219224
BELLA,76012,2021,12080.357142857141
BELLA,76012,2022,12620.967741935485
BELLAGIO,13019,2001,12273.66255144033
BELLAGIO,13019,2004,13608.78661087866
BELLAGIO,13019,2011,16353.954081632652
BELLAGIO,13250,2015,18209.29018789144
BELLAGIO,13250,2019,18897.043294614574
BELLAGIO,13250,2020,16060.664112388253
BELLAGIO,13250,2021,18001.201923076922
BELLAGIO,13250,2022,20586.41975308642
BELLANO,97008,2001,13712.3745819398
BELLANO,97008,2004,15227.03818369453
BELLANO,97008,2011,17948.275862068964
BELLANO,97008,2015,19427.11682743837
BELLANO,97008,2019,19691.00529100529
BELLANO,97008,2020,19287.26708074534
BELLANO,97008,2021,20081.90578158458
BELLANO,97008,2022,20612.36559139785
BELLANTE,67006,2001,9596.871239470516
BELLANTE,67006,2004,10158.730158730159
BELLANTE,67006,2011,12107.740585774058
BELLANTE,67006,2015,13060.123329907503
BELLANTE,67006,2019,14542.410714285714
BELLANTE,67006,2020,14600
BELLANTE,67006,2021,15456.471271038887
BELLANTE,67006,2022,16339.988425925925
BELLARIA IGEA MARINA,99001,2001,9884.559884559883
BELLARIA IGEA MARINA,99001,2004,11054.6875
BELLARIA IGEA MARINA,99001,2011,12785.15944399019
