mun,zip,prov,year,geom_id,bin_pop,percentile_bin,r_bin
AIDONE,NA,EN,2011,37EW,0.04398438314424313,"[0.9,1)","[4.53e+04,Inf)"
AIELLI,NA,AQ,2011,iNWH,0.6511082214641178,"[0,0.5)","[0,1.6e+04)"
AIELLI,NA,AQ,2011,iNWH,0.30298557141796456,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIELLI,NA,AQ,2011,iNWH,0.0459062071179176,"[0.9,1)","[4.53e+04,Inf)"
AIELLO CALABRO,NA,CS,2011,iN4n,0.754849702160809,"[0,0.5)","[0,1.6e+04)"
AIELLO CALABRO,NA,CS,2011,iN4n,0.21704037089088768,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIELLO CALABRO,NA,CS,2011,iN4n,0.028109926948303277,"[0.9,1)","[4.53e+04,Inf)"
AIELLO DEL FRIULI,NA,UD,2011,bUUZ,0.5067968455338911,"[0,0.5)","[0,1.6e+04)"
AIELLO DEL FRIULI,NA,UD,2011,bUUZ,0.40328753935601513,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIELLO DEL FRIULI,NA,UD,2011,bUUZ,0.08991561511009372,"[0.9,1)","[4.53e+04,Inf)"
AIELLO DEL SABATO,NA,AV,2011,hw06,0.6004667889361626,"[0,0.5)","[0,1.6e+04)"
AIELLO DEL SABATO,NA,AV,2011,hw06,0.3261365663394581,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIELLO DEL SABATO,NA,AV,2011,hw06,0.07339664472437935,"[0.9,1)","[4.53e+04,Inf)"
AIETA,NA,CS,2011,seBs,0.84039413088854,"[0,0.5)","[0,1.6e+04)"
AIETA,NA,CS,2011,seBs,0.14501740746556324,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIETA,NA,CS,2011,seBs,0.014588461645896778,"[0.9,1)","[4.53e+04,Inf)"
AILANO,NA,CE,2011,Pc0l,0.6630397433267847,"[0,0.5)","[0,1.6e+04)"
AILANO,NA,CE,2011,Pc0l,0.30017721130949204,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AILANO,NA,CE,2011,Pc0l,0.03678304536372323,"[0.9,1)","[4.53e+04,Inf)"
AILOCHE,NA,BI,2011,ySdW,0.4810651353227191,"[0,0.5)","[0,1.6e+04)"
AILOCHE,NA,BI,2011,ySdW,0.4736656074588098,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AILOCHE,NA,BI,2011,ySdW,0.04526925721847108,"[0.9,1)","[4.53e+04,Inf)"
AIRASCA,NA,TO,2011,FKdG,0.42821988536542704,"[0,0.5)","[0,1.6e+04)"
AIRASCA,NA,TO,2011,FKdG,0.48649751718617734,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIRASCA,NA,TO,2011,FKdG,0.08528259744839561,"[0.9,1)","[4.53e+04,Inf)"
AIROLA,NA,BN,2011,Ej01,0.619325999862566,"[0,0.5)","[0,1.6e+04)"
AIROLA,NA,BN,2011,Ej01,0.30816978735412626,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIROLA,NA,BN,2011,Ej01,0.07250421278330776,"[0.9,1)","[4.53e+04,Inf)"
AIROLE,NA,IM,2011,qSX3,0.6279159599991498,"[0,0.5)","[0,1.6e+04)"
AIROLE,NA,IM,2011,qSX3,0.328186578455666,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIROLE,NA,IM,2011,qSX3,0.04389746154518415,"[0.9,1)","[4.53e+04,Inf)"
AIRUNO,NA,LC,2011,qTTp,0.39001273778621826,"[0,0.5)","[0,1.6e+04)"
AIRUNO,NA,LC,2011,qTTp,0.5171040787433837,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AIRUNO,NA,LC,2011,qTTp,0.09288318347039803,"[0.9,1)","[4.53e+04,Inf)"
AISONE,NA,CN,2011,3oQW,0.557549601413319,"[0,0.5)","[0,1.6e+04)"
AISONE,NA,CN,2011,3oQW,0.389240183315802,"[0.5,0.9)","[1.6e+04,4.53e+04)"
AISONE,NA,CN,2011,3oQW,0.05321021527087899,"[0.9,1)","[4.53e+04,Inf)"
ALA DEI SARDI,NA,OT,2011,NA,0.7392287507103831,"[0,0.5)","[0,1.6e+04)"
ALA DEI SARDI,NA,OT,2011,NA,0.23684170776105196,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALA DEI SARDI,NA,OT,2011,NA,0.023929541528564968,"[0.9,1)","[4.53e+04,Inf)"
ALA DI STURA,NA,TO,2011,k8yK,0.5235282563104204,"[0,0.5)","[0,1.6e+04)"
ALA DI STURA,NA,TO,2011,k8yK,0.41776345000417403,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALA DI STURA,NA,TO,2011,k8yK,0.05870829368540553,"[0.9,1)","[4.53e+04,Inf)"
ALAGNA,NA,PV,2011,S0RI,0.43730318416700287,"[0,0.5)","[0,1.6e+04)"
ALAGNA,NA,PV,2011,S0RI,0.4739766044594774,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALAGNA,NA,PV,2011,S0RI,0.08872021137351971,"[0.9,1)","[4.53e+04,Inf)"
ALAGNA VALSESIA,NA,VC,2011,ihPD,0.5110270818410481,"[0,0.5)","[0,1.6e+04)"
ALAGNA VALSESIA,NA,VC,2011,ihPD,0.4080741008429005,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALAGNA VALSESIA,NA,VC,2011,ihPD,0.08089881731605142,"[0.9,1)","[4.53e+04,Inf)"
ALANNO,NA,PE,2011,YBHr,0.6011135639906604,"[0,0.5)","[0,1.6e+04)"
ALANNO,NA,PE,2011,YBHr,0.35190331246849205,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALANNO,NA,PE,2011,YBHr,0.04698312354084755,"[0.9,1)","[4.53e+04,Inf)"
ALANO DI PIAVE,NA,BL,2011,U9fL,0.5362122733209914,"[0,0.5)","[0,1.6e+04)"
ALANO DI PIAVE,NA,BL,2011,U9fL,0.4151490169444615,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALANO DI PIAVE,NA,BL,2011,U9fL,0.04863870973454709,"[0.9,1)","[4.53e+04,Inf)"
ALASSIO,NA,SV,2011,UzNL,0.5308708785163049,"[0,0.5)","[0,1.6e+04)"
ALASSIO,NA,SV,2011,UzNL,0.35410670305899417,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALASSIO,NA,SV,2011,UzNL,0.11502241842470096,"[0.9,1)","[4.53e+04,Inf)"
ALATRI,NA,FR,2011,86XE,0.53634562819517,"[0,0.5)","[0,1.6e+04)"
ALATRI,NA,FR,2011,86XE,0.396143652487303,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALATRI,NA,FR,2011,86XE,0.06751071931752706,"[0.9,1)","[4.53e+04,Inf)"
ALBA,NA,CN,2011,DkOP,0.4212035586419554,"[0,0.5)","[0,1.6e+04)"
ALBA,NA,CN,2011,DkOP,0.453958165438848,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBA,NA,CN,2011,DkOP,0.1248382759191966,"[0.9,1)","[4.53e+04,Inf)"
ALBA ADRIATICA,NA,TE,2011,Ej8e,0.6412829421299183,"[0,0.5)","[0,1.6e+04)"
ALBA ADRIATICA,NA,TE,2011,Ej8e,0.2992233347993627,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBA ADRIATICA,NA,TE,2011,Ej8e,0.059493723070718985,"[0.9,1)","[4.53e+04,Inf)"
ALBAGIARA,NA,OR,2011,SxxT,0.7088439958512586,"[0,0.5)","[0,1.6e+04)"
ALBAGIARA,NA,OR,2011,SxxT,0.2644254007225687,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAGIARA,NA,OR,2011,SxxT,0.026730603426172728,"[0.9,1)","[4.53e+04,Inf)"
ALBAIRATE,NA,MI,2011,XzJb,0.3834095710385464,"[0,0.5)","[0,1.6e+04)"
ALBAIRATE,NA,MI,2011,XzJb,0.4909191029286594,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAIRATE,NA,MI,2011,XzJb,0.12567132603279418,"[0.9,1)","[4.53e+04,Inf)"
ALBANELLA,NA,SA,2011,FLmL,0.731843515619372,"[0,0.5)","[0,1.6e+04)"
ALBANELLA,NA,SA,2011,FLmL,0.23221326159523425,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBANELLA,NA,SA,2011,FLmL,0.03594322278539375,"[0.9,1)","[4.53e+04,Inf)"
ALBANO DI LUCANIA,NA,PZ,2011,sefe,0.6141611070785286,"[0,0.5)","[0,1.6e+04)"
ALBANO DI LUCANIA,NA,PZ,2011,sefe,0.3486867947636465,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBANO DI LUCANIA,NA,PZ,2011,sefe,0.03715209815782494,"[0.9,1)","[4.53e+04,Inf)"
ALBANO LAZIALE,NA,RM,2011,iNcm,0.4696611345764617,"[0,0.5)","[0,1.6e+04)"
ALBANO LAZIALE,NA,RM,2011,iNcm,0.4211407803945377,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBANO LAZIALE,NA,RM,2011,iNcm,0.10919808502900064,"[0.9,1)","[4.53e+04,Inf)"
ALBANO SANTALESSANDRO,NA,BG,2011,D8CP,0.41440511553493437,"[0,0.5)","[0,1.6e+04)"
ALBANO SANTALESSANDRO,NA,BG,2011,D8CP,0.4800868357298887,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBANO SANTALESSANDRO,NA,BG,2011,D8CP,0.10550804873517694,"[0.9,1)","[4.53e+04,Inf)"
ALBANO VERCELLESE,NA,VC,2011,63Vg,0.5074816904145119,"[0,0.5)","[0,1.6e+04)"
ALBANO VERCELLESE,NA,VC,2011,63Vg,0.44928091708812,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBANO VERCELLESE,NA,VC,2011,63Vg,0.04323739249736813,"[0.9,1)","[4.53e+04,Inf)"
ALBAREDO ARNABOLDI,NA,PV,2011,LuSp,0.44778950774943177,"[0,0.5)","[0,1.6e+04)"
ALBAREDO ARNABOLDI,NA,PV,2011,LuSp,0.4708131003178006,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAREDO ARNABOLDI,NA,PV,2011,LuSp,0.08139739193276763,"[0.9,1)","[4.53e+04,Inf)"
ALBAREDO DADIGE,NA,VR,2011,e5n6,0.5513772948288741,"[0,0.5)","[0,1.6e+04)"
ALBAREDO DADIGE,NA,VR,2011,e5n6,0.3927263920603562,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAREDO DADIGE,NA,VR,2011,e5n6,0.0558963131107697,"[0.9,1)","[4.53e+04,Inf)"
ALBAREDO PER SAN MARCO,NA,SO,2011,Ebnh,0.5541154668712517,"[0,0.5)","[0,1.6e+04)"
ALBAREDO PER SAN MARCO,NA,SO,2011,Ebnh,0.41678286777401685,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAREDO PER SAN MARCO,NA,SO,2011,Ebnh,0.029101665354731465,"[0.9,1)","[4.53e+04,Inf)"
ALBARETO,NA,PR,2011,z2uP,0.6092608503882607,"[0,0.5)","[0,1.6e+04)"
ALBARETO,NA,PR,2011,z2uP,0.33897994392324726,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBARETO,NA,PR,2011,z2uP,0.051759205688492016,"[0.9,1)","[4.53e+04,Inf)"
ALBARETTO DELLA TORRE,NA,CN,2011,mF1x,0.4883849506008774,"[0,0.5)","[0,1.6e+04)"
ALBARETTO DELLA TORRE,NA,CN,2011,mF1x,0.45576644649085174,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBARETTO DELLA TORRE,NA,CN,2011,mF1x,0.05584860290827087,"[0.9,1)","[4.53e+04,Inf)"
ALBAVILLA,NA,CO,2011,SQhI,0.3965057840248122,"[0,0.5)","[0,1.6e+04)"
ALBAVILLA,NA,CO,2011,SQhI,0.48076194761801017,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBAVILLA,NA,CO,2011,SQhI,0.12273226835717765,"[0.9,1)","[4.53e+04,Inf)"
ALBENGA,NA,SV,2011,bkkZ,0.5668248850263335,"[0,0.5)","[0,1.6e+04)"
ALBENGA,NA,SV,2011,bkkZ,0.34937123626300537,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBENGA,NA,SV,2011,bkkZ,0.08380387871066108,"[0.9,1)","[4.53e+04,Inf)"
ALBERA LIGURE,NA,AL,2011,rNZC,0.5520117550991838,"[0,0.5)","[0,1.6e+04)"
ALBERA LIGURE,NA,AL,2011,rNZC,0.4019665475182661,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBERA LIGURE,NA,AL,2011,rNZC,0.04602169738255013,"[0.9,1)","[4.53e+04,Inf)"
ALBEROBELLO,NA,BA,2011,AR43,0.6082186145078412,"[0,0.5)","[0,1.6e+04)"
ALBEROBELLO,NA,BA,2011,AR43,0.3319726510981559,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBEROBELLO,NA,BA,2011,AR43,0.059808734394002916,"[0.9,1)","[4.53e+04,Inf)"
ALBERONA,NA,FG,2011,hwRF,0.8181137353973893,"[0,0.5)","[0,1.6e+04)"
ALBERONA,NA,FG,2011,hwRF,0.16214601552612717,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBERONA,NA,FG,2011,hwRF,0.01974024907648353,"[0.9,1)","[4.53e+04,Inf)"
ALBESE CON CASSANO,NA,CO,2011,LaMp,0.4059427185305001,"[0,0.5)","[0,1.6e+04)"
ALBESE CON CASSANO,NA,CO,2011,LaMp,0.48137706025438376,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBESE CON CASSANO,NA,CO,2011,LaMp,0.11268022121511612,"[0.9,1)","[4.53e+04,Inf)"
ALBETTONE,NA,VI,2011,qgh3,0.5395089367249798,"[0,0.5)","[0,1.6e+04)"
ALBETTONE,NA,VI,2011,qgh3,0.40718369181471825,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBETTONE,NA,VI,2011,qgh3,0.053307371460301956,"[0.9,1)","[4.53e+04,Inf)"
ALBI,NA,CZ,2011,M3YM,0.7148747153251619,"[0,0.5)","[0,1.6e+04)"
ALBI,NA,CZ,2011,M3YM,0.2603718429464662,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBI,NA,CZ,2011,M3YM,0.024753441728371905,"[0.9,1)","[4.53e+04,Inf)"
ALBIANO DIVREA,NA,TO,2011,3dhW,0.4533545851806587,"[0,0.5)","[0,1.6e+04)"
ALBIANO DIVREA,NA,TO,2011,3dhW,0.45829877158477045,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIANO DIVREA,NA,TO,2011,3dhW,0.08834664323457087,"[0.9,1)","[4.53e+04,Inf)"
ALBIATE,NA,MB,2011,VZHb,0.3788508114336199,"[0,0.5)","[0,1.6e+04)"
ALBIATE,NA,MB,2011,VZHb,0.494667578365416,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIATE,NA,MB,2011,VZHb,0.12648161020096405,"[0.9,1)","[4.53e+04,Inf)"
ALBIDONA,NA,CS,2011,GpNL,0.8293481954039547,"[0,0.5)","[0,1.6e+04)"
ALBIDONA,NA,CS,2011,GpNL,0.15322214282688573,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIDONA,NA,CS,2011,GpNL,0.01742966176915961,"[0.9,1)","[4.53e+04,Inf)"
ALBIGNASEGO,NA,PD,2011,LNKp,0.4000379939397436,"[0,0.5)","[0,1.6e+04)"
ALBIGNASEGO,NA,PD,2011,LNKp,0.4722613704867583,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIGNASEGO,NA,PD,2011,LNKp,0.1277006355734981,"[0.9,1)","[4.53e+04,Inf)"
ALBINEA,NA,RE,2011,9oYF,0.3857432314489018,"[0,0.5)","[0,1.6e+04)"
ALBINEA,NA,RE,2011,9oYF,0.4531459987434135,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBINEA,NA,RE,2011,9oYF,0.16111076980768468,"[0.9,1)","[4.53e+04,Inf)"
ALBINO,NA,BG,2011,mKax,0.4288446518304734,"[0,0.5)","[0,1.6e+04)"
ALBINO,NA,BG,2011,mKax,0.47513209702946857,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBINO,NA,BG,2011,mKax,0.09602325114005805,"[0.9,1)","[4.53e+04,Inf)"
ALBIOLO,NA,CO,2011,KrW5,0.4946530471111107,"[0,0.5)","[0,1.6e+04)"
ALBIOLO,NA,CO,2011,KrW5,0.4037370261797525,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIOLO,NA,CO,2011,KrW5,0.10160992670913682,"[0.9,1)","[4.53e+04,Inf)"
ALBISOLA SUPERIORE,NA,SV,2011,8fOR,0.4329980413551886,"[0,0.5)","[0,1.6e+04)"
ALBISOLA SUPERIORE,NA,SV,2011,8fOR,0.44903190645672086,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBISOLA SUPERIORE,NA,SV,2011,8fOR,0.11797005218809054,"[0.9,1)","[4.53e+04,Inf)"
ALBISSOLA MARINA,NA,SV,2011,UzcL,0.40091519679102755,"[0,0.5)","[0,1.6e+04)"
ALBISSOLA MARINA,NA,SV,2011,UzcL,0.4337151240989981,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBISSOLA MARINA,NA,SV,2011,UzcL,0.16536967910997435,"[0.9,1)","[4.53e+04,Inf)"
ALBIZZATE,NA,VA,2011,lApi,0.40113050159085745,"[0,0.5)","[0,1.6e+04)"
ALBIZZATE,NA,VA,2011,lApi,0.48566759467654014,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBIZZATE,NA,VA,2011,lApi,0.11320190373260242,"[0.9,1)","[4.53e+04,Inf)"
ALBONESE,NA,PV,2011,KEx5,0.48602204607698424,"[0,0.5)","[0,1.6e+04)"
ALBONESE,NA,PV,2011,KEx5,0.46635704697890984,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBONESE,NA,PV,2011,KEx5,0.04762090694410592,"[0.9,1)","[4.53e+04,Inf)"
ALBOSAGGIA,NA,SO,2011,VxDX,0.41897710192579773,"[0,0.5)","[0,1.6e+04)"
ALBOSAGGIA,NA,SO,2011,VxDX,0.4897295140347606,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBOSAGGIA,NA,SO,2011,VxDX,0.09129338403944165,"[0.9,1)","[4.53e+04,Inf)"
ALBUGNANO,NA,AT,2011,xEpo,0.546774196091465,"[0,0.5)","[0,1.6e+04)"
ALBUGNANO,NA,AT,2011,xEpo,0.3604702567228949,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBUGNANO,NA,AT,2011,xEpo,0.09275554718564005,"[0.9,1)","[4.53e+04,Inf)"
ALBUZZANO,NA,PV,2011,hxOB,0.4250850908428593,"[0,0.5)","[0,1.6e+04)"
ALBUZZANO,NA,PV,2011,hxOB,0.49038438560392017,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALBUZZANO,NA,PV,2011,hxOB,0.08453052355322055,"[0.9,1)","[4.53e+04,Inf)"
ALCAMO,NA,TP,2011,bnhE,0.682428013751519,"[0,0.5)","[0,1.6e+04)"
ALCAMO,NA,TP,2011,bnhE,0.2601548660317169,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALCAMO,NA,TP,2011,bnhE,0.05741712021676415,"[0.9,1)","[4.53e+04,Inf)"
ALCARA LI FUSI,NA,ME,2011,z2Iy,0.7964920577177617,"[0,0.5)","[0,1.6e+04)"
ALCARA LI FUSI,NA,ME,2011,z2Iy,0.18341205449576348,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALCARA LI FUSI,NA,ME,2011,z2Iy,0.020095887786474864,"[0.9,1)","[4.53e+04,Inf)"
ALES,NA,OR,2011,L55Y,0.6100530779120614,"[0,0.5)","[0,1.6e+04)"
ALES,NA,OR,2011,L55Y,0.338474611242664,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALES,NA,OR,2011,L55Y,0.051472310845274594,"[0.9,1)","[4.53e+04,Inf)"
ALESSANDRIA,15121,AL,2011,qT4Q,0.42138791777485335,"[0,0.5)","[0,1.6e+04)"
ALESSANDRIA,15121,AL,2011,qT4Q,0.46117980216096527,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALESSANDRIA,15121,AL,2011,qT4Q,0.11743228006418138,"[0.9,1)","[4.53e+04,Inf)"
ALESSANDRIA,15122,AL,2011,Jrvb,0.4370190698431322,"[0,0.5)","[0,1.6e+04)"
ALESSANDRIA,15122,AL,2011,Jrvb,0.46895336138729116,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALESSANDRIA,15122,AL,2011,Jrvb,0.09402756876957663,"[0.9,1)","[4.53e+04,Inf)"
ALESSANDRIA DEL CARRETTO,NA,CS,2011,Rgfg,0.8327489495194129,"[0,0.5)","[0,1.6e+04)"
ALESSANDRIA DEL CARRETTO,NA,CS,2011,Rgfg,0.16000439072822314,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALESSANDRIA DEL CARRETTO,NA,CS,2011,Rgfg,0.0072466597523639376,"[0.9,1)","[4.53e+04,Inf)"
ALESSANDRIA DELLA ROCCA,NA,AG,2011,4aKl,0.7527561191517517,"[0,0.5)","[0,1.6e+04)"
ALESSANDRIA DELLA ROCCA,NA,AG,2011,4aKl,0.20645074393019158,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALESSANDRIA DELLA ROCCA,NA,AG,2011,4aKl,0.04079313691805675,"[0.9,1)","[4.53e+04,Inf)"
ALESSANO,NA,LE,2011,LKWx,0.6946650777397704,"[0,0.5)","[0,1.6e+04)"
ALESSANO,NA,LE,2011,LKWx,0.2580679547722823,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALESSANO,NA,LE,2011,LKWx,0.04726696748794734,"[0.9,1)","[4.53e+04,Inf)"
ALEZIO,NA,LE,2011,PcQT,0.6735911658326343,"[0,0.5)","[0,1.6e+04)"
ALEZIO,NA,LE,2011,PcQT,0.2741756209225443,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALEZIO,NA,LE,2011,PcQT,0.05223321324482133,"[0.9,1)","[4.53e+04,Inf)"
ALFANO,NA,SA,2011,kQDA,0.751107482530917,"[0,0.5)","[0,1.6e+04)"
ALFANO,NA,SA,2011,kQDA,0.23094728173647538,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALFANO,NA,SA,2011,kQDA,0.017945235732607645,"[0.9,1)","[4.53e+04,Inf)"
ALFEDENA,NA,AQ,2011,p5i6,0.6127827120626045,"[0,0.5)","[0,1.6e+04)"
ALFEDENA,NA,AQ,2011,p5i6,0.3244297157393532,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALFEDENA,NA,AQ,2011,p5i6,0.06278757219804232,"[0.9,1)","[4.53e+04,Inf)"
ALFIANELLO,NA,BS,2011,qht3,0.4811333314530822,"[0,0.5)","[0,1.6e+04)"
ALFIANELLO,NA,BS,2011,qht3,0.4536976687923356,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALFIANELLO,NA,BS,2011,qht3,0.06516899975458224,"[0.9,1)","[4.53e+04,Inf)"
ALFIANO NATTA,NA,AL,2011,8qBR,0.5396223511199927,"[0,0.5)","[0,1.6e+04)"
ALFIANO NATTA,NA,AL,2011,8qBR,0.3837746613180608,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALFIANO NATTA,NA,AL,2011,8qBR,0.0766029875619465,"[0.9,1)","[4.53e+04,Inf)"
ALFONSINE,NA,RA,2011,SM5I,0.4851368396630686,"[0,0.5)","[0,1.6e+04)"
ALFONSINE,NA,RA,2011,SM5I,0.4468395481386323,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALFONSINE,NA,RA,2011,SM5I,0.06802361219829911,"[0.9,1)","[4.53e+04,Inf)"
ALGHERO,NA,SS,2011,mlrU,0.530604702087373,"[0,0.5)","[0,1.6e+04)"
ALGHERO,NA,SS,2011,mlrU,0.37588115413924406,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALGHERO,NA,SS,2011,mlrU,0.09351414377338296,"[0.9,1)","[4.53e+04,Inf)"
ALGUA,NA,BG,2011,rQvC,0.4839960357843177,"[0,0.5)","[0,1.6e+04)"
ALGUA,NA,BG,2011,rQvC,0.4539103427754362,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALGUA,NA,BG,2011,rQvC,0.062093621440246105,"[0.9,1)","[4.53e+04,Inf)"
ALI,NA,ME,2011,cYvC,0.7157904008522832,"[0,0.5)","[0,1.6e+04)"
ALI,NA,ME,2011,cYvC,0.2651271605869302,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALI,NA,ME,2011,cYvC,0.01908243856078662,"[0.9,1)","[4.53e+04,Inf)"
ALI TERME,NA,ME,2011,UkYu,0.5832302238549056,"[0,0.5)","[0,1.6e+04)"
ALI TERME,NA,ME,2011,UkYu,0.3438637755792764,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALI TERME,NA,ME,2011,UkYu,0.07290600056581797,"[0.9,1)","[4.53e+04,Inf)"
ALIA,NA,PA,2011,p5BU,0.786916065058527,"[0,0.5)","[0,1.6e+04)"
ALIA,NA,PA,2011,p5BU,0.1830857691532467,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALIA,NA,PA,2011,p5BU,0.02999816578822634,"[0.9,1)","[4.53e+04,Inf)"
ALIANO,NA,MT,2011,XMKz,0.7912198975983774,"[0,0.5)","[0,1.6e+04)"
ALIANO,NA,MT,2011,XMKz,0.19204843239423408,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALIANO,NA,MT,2011,XMKz,0.01673167000738851,"[0.9,1)","[4.53e+04,Inf)"
ALICE BEL COLLE,NA,AL,2011,aibt,0.6696863871489415,"[0,0.5)","[0,1.6e+04)"
ALICE BEL COLLE,NA,AL,2011,aibt,0.2899723349939497,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALICE BEL COLLE,NA,AL,2011,aibt,0.04034127785710884,"[0.9,1)","[4.53e+04,Inf)"
ALICE CASTELLO,NA,VC,2011,Abes,0.5210935667363451,"[0,0.5)","[0,1.6e+04)"
ALICE CASTELLO,NA,VC,2011,Abes,0.4084746832100602,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALICE CASTELLO,NA,VC,2011,Abes,0.0704317500535947,"[0.9,1)","[4.53e+04,Inf)"
ALICE SUPERIORE,NA,TO,2011,NA,0.43060311512095034,"[0,0.5)","[0,1.6e+04)"
ALICE SUPERIORE,NA,TO,2011,NA,0.4893197793860438,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALICE SUPERIORE,NA,TO,2011,NA,0.08007710549300584,"[0.9,1)","[4.53e+04,Inf)"
ALIFE,NA,CE,2011,6VED,0.6615677502226474,"[0,0.5)","[0,1.6e+04)"
ALIFE,NA,CE,2011,6VED,0.2866500057023048,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALIFE,NA,CE,2011,6VED,0.051782244075047834,"[0.9,1)","[4.53e+04,Inf)"
ALIMENA,NA,PA,2011,nWeM,0.7720336013232297,"[0,0.5)","[0,1.6e+04)"
ALIMENA,NA,PA,2011,nWeM,0.1948392154384918,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALIMENA,NA,PA,2011,nWeM,0.03312718323827846,"[0.9,1)","[4.53e+04,Inf)"
ALIMINUSA,NA,PA,2011,seUJ,0.7762672343178715,"[0,0.5)","[0,1.6e+04)"
ALIMINUSA,NA,PA,2011,seUJ,0.20557855576847883,"[0.5,0.9)","[1.6e+04,4.53e+04)"
ALIMINUSA,NA,PA,2011,seUJ,0.018154209913649688,"[0.9,1)","[4.53e+04,Inf)"
ALLAI,NA,OR,2011,Kssj,0.6190598546519963,"[0,0.5)","[0,1.6e+04)"
